timestamp,air_humidity,air_temperature,soil_moisture,minutes_left,urgency
2023-12-23 06:26:52,43.73,21.80,300.45,6837,NOT_NEEDED
2023-12-23 06:36:53,43.71,21.80,300.37,6827,NOT_NEEDED
2023-12-23 06:46:55,43.50,21.75,300.29,6817,NOT_NEEDED
2023-12-23 06:56:57,43.67,21.73,300.22,6807,NOT_NEEDED
2023-12-23 07:06:58,43.68,21.74,300.39,6797,NOT_NEEDED
2023-12-23 07:17:00,43.63,21.73,300.42,6787,NOT_NEEDED
2023-12-23 07:27:01,43.61,21.73,300.41,6777,NOT_NEEDED
2023-12-23 07:37:03,43.75,21.76,300.54,6767,NOT_NEEDED
2023-12-23 07:47:05,43.75,21.79,300.90,6757,NOT_NEEDED
2023-12-23 07:57:06,43.72,21.80,300.95,6747,NOT_NEEDED
2023-12-23 08:07:08,43.72,21.80,300.92,6737,NOT_NEEDED
2023-12-23 08:17:09,43.57,21.80,300.94,6727,NOT_NEEDED
2023-12-23 08:27:11,43.65,21.80,300.92,6717,NOT_NEEDED
2023-12-23 08:37:15,43.66,21.80,300.93,6707,NOT_NEEDED
2023-12-23 08:47:14,43.69,21.80,301.09,6697,NOT_NEEDED
2023-12-23 08:57:16,43.71,21.83,301.45,6687,NOT_NEEDED
2023-12-23 09:07:17,43.81,21.90,301.68,6677,NOT_NEEDED
2023-12-23 09:17:19,43.86,21.91,301.92,6667,NOT_NEEDED
2023-12-23 09:27:21,43.84,21.99,302.24,6657,NOT_NEEDED
2023-12-23 09:37:22,43.65,22.00,302.42,6647,NOT_NEEDED
2023-12-23 09:47:24,43.41,22.08,302.60,6637,NOT_NEEDED
2023-12-23 09:57:25,43.27,22.10,302.71,6627,NOT_NEEDED
2023-12-23 10:07:27,43.25,22.10,302.91,6617,NOT_NEEDED
2023-12-23 10:17:29,43.08,22.12,302.95,6607,NOT_NEEDED
2023-12-23 10:27:32,43.01,22.16,302.97,6597,NOT_NEEDED
2023-12-23 10:37:32,42.70,22.16,302.89,6587,NOT_NEEDED
2023-12-23 10:47:33,42.65,22.17,302.82,6577,NOT_NEEDED
2023-12-23 10:57:35,42.61,22.18,302.68,6567,NOT_NEEDED
2023-12-23 11:07:37,42.71,22.19,302.76,6557,NOT_NEEDED
2023-12-23 11:17:40,42.75,22.20,302.95,6547,NOT_NEEDED
2023-12-23 11:27:42,42.90,22.20,303.04,6537,NOT_NEEDED
2023-12-23 11:37:44,42.87,22.20,303.08,6527,NOT_NEEDED
2023-12-23 11:47:45,42.95,22.20,303.10,6517,NOT_NEEDED
2023-12-23 11:57:49,42.97,22.20,303.15,6507,NOT_NEEDED
2023-12-23 12:07:48,43.07,22.20,303.18,6497,NOT_NEEDED
2023-12-23 12:17:50,43.13,22.20,303.15,6487,NOT_NEEDED
2023-12-23 12:27:51,43.24,22.20,303.11,6476,NOT_NEEDED
2023-12-23 12:37:53,43.31,22.19,303.10,6466,NOT_NEEDED
2023-12-23 12:47:57,43.57,22.19,303.09,6456,NOT_NEEDED
2023-12-23 12:57:56,43.91,22.20,303.27,6446,NOT_NEEDED
2023-12-23 13:07:58,45.16,22.21,303.18,6436,NOT_NEEDED
2023-12-23 13:18:00,45.35,22.18,302.86,6426,NOT_NEEDED
2023-12-23 13:28:03,45.33,22.17,302.75,6416,NOT_NEEDED
2023-12-23 13:38:03,45.13,22.15,302.83,6406,NOT_NEEDED
2023-12-23 13:48:04,44.54,22.11,302.74,6396,NOT_NEEDED
2023-12-23 13:58:06,44.86,22.10,302.72,6386,NOT_NEEDED
2023-12-23 14:08:08,44.87,22.10,302.66,6376,NOT_NEEDED
2023-12-23 14:18:09,44.81,22.10,302.74,6366,NOT_NEEDED
2023-12-23 14:28:11,44.66,22.10,302.74,6356,NOT_NEEDED
2023-12-23 14:38:12,44.55,22.10,302.63,6346,NOT_NEEDED
2023-12-23 14:48:16,44.56,22.08,302.55,6336,NOT_NEEDED
2023-12-23 14:58:18,44.39,22.02,302.56,6326,NOT_NEEDED
2023-12-23 15:08:19,44.47,22.00,302.51,6316,NOT_NEEDED
2023-12-23 15:18:21,44.29,22.00,302.59,6306,NOT_NEEDED
2023-12-23 15:28:22,44.27,22.00,302.61,6296,NOT_NEEDED
2023-12-23 15:38:24,44.35,22.00,302.61,6286,NOT_NEEDED
2023-12-23 15:48:26,44.13,22.00,302.57,6276,NOT_NEEDED
2023-12-23 15:58:27,44.32,22.00,302.53,6266,NOT_NEEDED
2023-12-23 16:08:29,44.20,22.00,302.49,6256,NOT_NEEDED
2023-12-23 16:18:30,44.09,21.99,302.44,6246,NOT_NEEDED
2023-12-23 16:28:32,44.27,21.99,302.45,6236,NOT_NEEDED
2023-12-23 16:38:34,44.25,21.94,302.37,6226,NOT_NEEDED
2023-12-23 16:48:37,44.01,21.91,302.32,6216,NOT_NEEDED
2023-12-23 16:58:37,44.00,21.90,302.30,6206,NOT_NEEDED
2023-12-23 17:08:38,44.18,21.90,302.24,6196,NOT_NEEDED
2023-12-23 17:18:40,43.89,21.90,302.29,6186,NOT_NEEDED
2023-12-23 17:28:42,44.08,21.90,302.33,6176,NOT_NEEDED
2023-12-23 17:38:43,43.87,21.90,302.28,6166,NOT_NEEDED
2023-12-23 17:48:45,43.69,21.90,302.27,6156,NOT_NEEDED
2023-12-23 17:58:49,43.98,21.90,302.29,6146,NOT_NEEDED
2023-12-23 18:08:50,44.36,21.90,302.29,6136,NOT_NEEDED
2023-12-23 18:18:54,44.39,21.88,302.13,6125,NOT_NEEDED
2023-12-23 18:28:55,44.21,21.82,301.97,6115,NOT_NEEDED
2023-12-23 18:38:57,44.25,21.80,301.81,6105,NOT_NEEDED
2023-12-23 18:48:59,43.93,21.80,301.83,6095,NOT_NEEDED
2023-12-23 18:59:00,44.45,21.80,301.93,6085,NOT_NEEDED
2023-12-23 19:09:02,44.69,21.80,301.89,6075,NOT_NEEDED
2023-12-23 19:19:05,44.36,21.80,302.04,6065,NOT_NEEDED
2023-12-23 19:29:07,44.12,21.80,302.07,6055,NOT_NEEDED
2023-12-23 19:39:08,43.96,21.80,301.92,6045,NOT_NEEDED
2023-12-23 19:49:10,43.52,21.77,301.82,6035,NOT_NEEDED
2023-12-23 19:59:14,43.60,21.73,301.65,6025,NOT_NEEDED
2023-12-23 20:09:15,43.74,21.71,301.64,6015,NOT_NEEDED
2023-12-23 20:19:17,43.50,21.70,301.57,6005,NOT_NEEDED
2023-12-23 20:29:19,43.64,21.70,301.55,5995,NOT_NEEDED
2023-12-23 20:39:20,43.34,21.70,301.41,5985,NOT_NEEDED
2023-12-23 20:49:22,43.28,21.70,301.28,5975,NOT_NEEDED
2023-12-23 20:59:23,43.69,21.69,301.42,5965,NOT_NEEDED
2023-12-23 21:09:25,43.32,21.70,301.57,5955,NOT_NEEDED
2023-12-23 21:19:26,43.58,21.71,301.90,5945,NOT_NEEDED
2023-12-23 21:29:28,43.15,21.70,301.80,5935,NOT_NEEDED
2023-12-23 21:39:30,42.59,21.70,301.48,5925,NOT_NEEDED
2023-12-23 21:49:31,42.61,21.70,301.46,5915,NOT_NEEDED
2023-12-23 21:59:33,42.76,21.71,301.71,5905,NOT_NEEDED
2023-12-23 22:09:36,42.87,21.78,301.99,5895,NOT_NEEDED
2023-12-23 22:19:36,43.02,21.80,302.18,5885,NOT_NEEDED
2023-12-23 22:29:38,45.37,21.80,302.35,5875,NOT_NEEDED
2023-12-23 22:39:39,47.47,21.80,302.30,5865,NOT_NEEDED
2023-12-23 22:49:41,46.16,21.80,302.34,5855,NOT_NEEDED
2023-12-23 22:59:42,44.44,21.80,302.42,5845,NOT_NEEDED
2023-12-23 23:09:44,44.36,21.81,302.54,5835,NOT_NEEDED
2023-12-23 23:19:48,44.17,21.81,302.49,5825,NOT_NEEDED
2023-12-23 23:29:49,43.83,21.82,302.51,5815,NOT_NEEDED
2023-12-23 23:39:51,43.87,21.83,302.37,5804,NOT_NEEDED
2023-12-23 23:49:52,44.84,21.90,302.55,5794,NOT_NEEDED
2023-12-23 23:59:54,45.64,21.90,302.60,5784,NOT_NEEDED
2023-12-24 00:09:56,46.54,21.90,302.71,5774,NOT_NEEDED
2023-12-24 00:19:57,46.39,21.90,302.77,5764,NOT_NEEDED
2023-12-24 00:29:59,46.39,21.87,302.90,5754,NOT_NEEDED
2023-12-24 00:40:01,46.92,21.83,302.84,5744,NOT_NEEDED
2023-12-24 00:50:02,47.37,21.83,302.87,5734,NOT_NEEDED
2023-12-24 01:00:04,47.78,21.82,302.93,5724,NOT_NEEDED
2023-12-24 01:10:05,48.01,21.84,303.11,5714,NOT_NEEDED
2023-12-24 01:20:07,48.17,21.88,303.09,5704,NOT_NEEDED
2023-12-24 01:30:09,47.82,21.89,303.19,5694,NOT_NEEDED
2023-12-24 01:40:10,48.23,21.89,302.96,5684,NOT_NEEDED
2023-12-24 01:50:12,48.25,21.89,303.01,5674,NOT_NEEDED
2023-12-24 02:00:13,48.34,21.87,302.91,5664,NOT_NEEDED
2023-12-24 02:10:15,48.57,21.88,302.90,5654,NOT_NEEDED
2023-12-24 02:20:19,48.85,21.85,302.99,5644,NOT_NEEDED
2023-12-24 02:30:22,48.96,21.84,303.11,5634,NOT_NEEDED
2023-12-24 02:40:24,49.15,21.89,303.19,5624,NOT_NEEDED
2023-12-24 02:50:26,49.58,21.90,303.24,5614,NOT_NEEDED
2023-12-24 03:00:27,49.93,21.90,303.45,5604,NOT_NEEDED
2023-12-24 03:10:29,50.34,21.90,303.27,5594,NOT_NEEDED
2023-12-24 03:20:30,50.33,21.90,303.11,5584,NOT_NEEDED
2023-12-24 03:30:32,50.42,21.90,303.30,5574,NOT_NEEDED
2023-12-24 03:40:34,50.83,21.90,303.35,5564,NOT_NEEDED
2023-12-24 03:50:35,50.80,21.91,303.29,5554,NOT_NEEDED
2023-12-24 04:00:37,50.75,21.92,303.41,5544,NOT_NEEDED
2023-12-24 04:10:39,50.78,21.92,303.37,5534,NOT_NEEDED
2023-12-24 04:20:40,51.09,21.95,303.38,5524,NOT_NEEDED
2023-12-24 04:30:42,50.58,21.92,303.38,5514,NOT_NEEDED
2023-12-24 04:40:43,50.77,21.91,303.42,5504,NOT_NEEDED
2023-12-24 04:50:45,50.66,21.97,303.64,5494,NOT_NEEDED
2023-12-24 05:00:47,50.58,22.00,303.67,5484,NOT_NEEDED
2023-12-24 05:10:48,50.62,22.00,303.80,5474,NOT_NEEDED
2023-12-24 05:20:50,50.58,22.00,303.73,5464,NOT_NEEDED
2023-12-24 05:30:52,50.63,22.00,303.65,5453,NOT_NEEDED
2023-12-24 05:40:53,50.35,22.00,303.63,5443,NOT_NEEDED
2023-12-24 05:50:55,50.58,22.00,303.87,5433,NOT_NEEDED
2023-12-24 06:00:56,50.32,22.01,303.81,5423,NOT_NEEDED
2023-12-24 06:10:58,50.77,22.01,303.79,5413,NOT_NEEDED
2023-12-24 06:21:00,50.28,22.02,303.78,5403,NOT_NEEDED
2023-12-24 06:31:01,50.31,22.02,303.83,5393,NOT_NEEDED
2023-12-24 06:41:03,50.15,22.01,303.82,5383,NOT_NEEDED
2023-12-24 06:51:05,50.39,22.05,304.03,5373,NOT_NEEDED
2023-12-24 07:01:06,50.50,22.07,304.08,5363,NOT_NEEDED
2023-12-24 07:11:08,50.58,22.07,304.06,5353,NOT_NEEDED
2023-12-24 07:21:10,50.67,22.08,304.10,5343,NOT_NEEDED
2023-12-24 07:31:11,50.81,22.08,304.20,5333,NOT_NEEDED
2023-12-24 07:41:13,50.66,22.08,304.14,5323,NOT_NEEDED
2023-12-24 07:51:14,50.54,22.08,304.11,5313,NOT_NEEDED
2023-12-24 08:01:18,50.94,22.09,304.08,5303,NOT_NEEDED
2023-12-24 08:11:20,50.66,22.09,304.22,5293,NOT_NEEDED
2023-12-24 08:21:21,50.12,22.09,304.17,5283,NOT_NEEDED
2023-12-24 08:31:23,50.22,22.10,304.27,5273,NOT_NEEDED
2023-12-24 08:41:25,50.47,22.10,304.38,5263,NOT_NEEDED
2023-12-24 08:51:26,50.56,22.10,304.61,5253,NOT_NEEDED
2023-12-24 09:01:28,50.48,22.10,304.72,5243,NOT_NEEDED
2023-12-24 09:11:30,50.48,22.12,304.74,5233,NOT_NEEDED
2023-12-24 09:21:31,50.25,22.16,304.75,5223,NOT_NEEDED
2023-12-24 09:31:35,50.48,22.19,305.01,5213,NOT_NEEDED
2023-12-24 09:41:35,52.09,22.26,305.55,5203,NOT_NEEDED
2023-12-24 09:51:36,53.00,22.38,305.81,5193,NOT_NEEDED
2023-12-24 10:01:38,52.30,22.40,302.69,5183,NOT_NEEDED
2023-12-24 10:11:39,52.23,22.40,301.32,5173,NOT_NEEDED
2023-12-24 10:21:43,51.60,22.41,302.86,5163,NOT_NEEDED
2023-12-24 10:31:44,51.42,22.47,304.13,5153,NOT_NEEDED
2023-12-24 10:41:46,51.71,22.49,304.49,5143,NOT_NEEDED
2023-12-24 10:51:47,51.72,22.54,305.09,5133,NOT_NEEDED
2023-12-24 11:01:49,51.67,22.62,306.04,5123,NOT_NEEDED
2023-12-24 11:11:51,51.70,22.70,306.49,5113,NOT_NEEDED
2023-12-24 11:21:52,51.47,22.72,306.92,5102,NOT_NEEDED
2023-12-24 11:31:54,51.56,22.75,307.09,5092,NOT_NEEDED
2023-12-24 11:41:55,51.75,22.70,306.90,5082,NOT_NEEDED
2023-12-24 11:51:57,51.74,22.62,306.82,5072,NOT_NEEDED
2023-12-24 12:01:58,51.49,22.62,306.83,5062,NOT_NEEDED
2023-12-24 12:12:00,51.32,22.68,307.05,5052,NOT_NEEDED
2023-12-24 12:22:02,51.37,22.70,307.24,5042,NOT_NEEDED
2023-12-24 12:32:03,51.41,22.76,307.26,5032,NOT_NEEDED
2023-12-24 12:42:05,51.16,22.80,307.35,5022,NOT_NEEDED
2023-12-24 12:52:06,50.98,22.80,307.35,5012,NOT_NEEDED
2023-12-24 13:02:08,51.28,22.76,307.28,5002,NOT_NEEDED
2023-12-24 13:12:10,52.10,22.81,307.70,4992,NOT_NEEDED
2023-12-24 13:22:11,53.01,22.72,307.40,4982,NOT_NEEDED
2023-12-24 13:32:13,53.25,22.70,307.34,4972,NOT_NEEDED
2023-12-24 13:42:14,53.14,22.70,307.13,4962,NOT_NEEDED
2023-12-24 13:52:16,53.34,22.68,307.07,4952,NOT_NEEDED
2023-12-24 14:02:17,53.55,22.62,307.07,4942,NOT_NEEDED
2023-12-24 14:12:19,53.66,22.60,307.07,4932,NOT_NEEDED
2023-12-24 14:22:21,53.78,22.60,306.89,4922,NOT_NEEDED
2023-12-24 14:32:22,53.57,22.58,306.93,4912,NOT_NEEDED
2023-12-24 14:42:24,53.53,22.55,306.89,4902,NOT_NEEDED
2023-12-24 14:52:25,53.40,22.50,306.68,4892,NOT_NEEDED
2023-12-24 15:02:27,53.27,22.48,306.60,4882,NOT_NEEDED
2023-12-24 15:12:29,53.25,22.45,306.42,4872,NOT_NEEDED
2023-12-24 15:22:32,53.07,22.41,306.43,4862,NOT_NEEDED
2023-12-24 15:32:34,53.10,22.40,306.54,4852,NOT_NEEDED
2023-12-24 15:42:35,52.90,22.40,306.61,4842,NOT_NEEDED
2023-12-24 15:52:37,52.93,22.40,306.54,4832,NOT_NEEDED
2023-12-24 16:02:38,52.92,22.39,306.66,4822,NOT_NEEDED
2023-12-24 16:12:40,52.79,22.36,306.58,4812,NOT_NEEDED
2023-12-24 16:22:42,52.62,22.31,306.37,4802,NOT_NEEDED
2023-12-24 16:32:43,52.48,22.31,306.42,4792,NOT_NEEDED
2023-12-24 16:42:45,52.34,22.30,306.46,4782,NOT_NEEDED
2023-12-24 16:52:46,52.44,22.30,306.48,4772,NOT_NEEDED
2023-12-24 17:02:48,52.57,22.29,306.47,4762,NOT_NEEDED
2023-12-24 17:12:50,52.56,22.27,306.40,4752,NOT_NEEDED
2023-12-24 17:22:51,52.41,22.25,306.34,4742,NOT_NEEDED
2023-12-24 17:32:53,52.35,22.22,306.30,4731,NOT_NEEDED
2023-12-24 17:42:54,52.40,22.22,306.31,4721,NOT_NEEDED
2023-12-24 17:52:58,52.51,22.21,306.34,4711,NOT_NEEDED
2023-12-24 18:03:02,52.40,22.21,306.45,4701,NOT_NEEDED
2023-12-24 18:13:01,52.27,22.22,306.45,4691,NOT_NEEDED
2023-12-24 18:23:03,51.92,22.30,306.68,4681,NOT_NEEDED
2023-12-24 18:33:04,51.84,22.30,306.86,4671,NOT_NEEDED
2023-12-24 18:43:06,51.50,22.30,306.83,4661,NOT_NEEDED
2023-12-24 18:53:08,51.35,22.31,306.90,4651,NOT_NEEDED
2023-12-24 19:03:09,51.26,22.31,307.00,4641,NOT_NEEDED
2023-12-24 19:13:11,51.14,22.33,306.98,4631,NOT_NEEDED
2023-12-24 19:33:14,51.08,22.38,307.14,4611,NOT_NEEDED
2023-12-24 19:43:15,51.24,22.40,307.20,4601,NOT_NEEDED
2023-12-24 19:53:17,51.14,22.40,307.40,4591,NOT_NEEDED
2023-12-24 20:03:19,51.10,22.40,307.42,4581,NOT_NEEDED
2023-12-24 20:13:20,51.09,22.40,307.42,4571,NOT_NEEDED
2023-12-24 20:23:22,51.03,22.40,307.45,4561,NOT_NEEDED
2023-12-24 20:33:23,50.90,22.40,307.47,4551,NOT_NEEDED
2023-12-24 20:43:25,50.63,22.41,307.46,4541,NOT_NEEDED
2023-12-24 20:53:26,50.70,22.41,307.41,4531,NOT_NEEDED
2023-12-24 21:03:28,50.92,22.47,307.49,4521,NOT_NEEDED
2023-12-24 21:13:30,51.10,22.50,307.53,4511,NOT_NEEDED
2023-12-24 21:23:31,50.93,22.49,307.54,4501,NOT_NEEDED
2023-12-24 21:33:33,50.86,22.50,307.58,4491,NOT_NEEDED
2023-12-24 21:43:35,50.86,22.51,307.69,4481,NOT_NEEDED
2023-12-24 21:53:36,50.94,22.57,307.79,4471,NOT_NEEDED
2023-12-24 22:03:38,50.82,22.57,307.86,4461,NOT_NEEDED
2023-12-24 22:13:39,50.74,22.54,307.80,4451,NOT_NEEDED
2023-12-24 22:23:41,50.76,22.50,307.80,4441,NOT_NEEDED
2023-12-24 22:33:43,50.60,22.50,307.67,4431,NOT_NEEDED
2023-12-24 22:43:46,50.43,22.49,307.62,4421,NOT_NEEDED
2023-12-24 22:53:48,50.18,22.43,307.49,4411,NOT_NEEDED
2023-12-24 23:03:49,50.13,22.41,307.43,4401,NOT_NEEDED
2023-12-24 23:13:51,49.92,22.40,307.44,4390,NOT_NEEDED
2023-12-24 23:23:53,49.90,22.40,307.37,4380,NOT_NEEDED
2023-12-24 23:33:54,49.82,22.40,307.29,4370,NOT_NEEDED
2023-12-24 23:43:56,49.87,22.40,307.37,4360,NOT_NEEDED
2023-12-24 23:53:57,49.74,22.40,307.44,4350,NOT_NEEDED
2023-12-25 00:04:01,49.60,22.40,307.43,4340,NOT_NEEDED
2023-12-25 00:14:01,49.52,22.39,307.42,4330,NOT_NEEDED
2023-12-25 00:24:02,49.27,22.32,307.41,4320,NOT_NEEDED
2023-12-25 00:34:04,49.59,22.31,307.41,4310,SOON
2023-12-25 00:44:05,49.42,22.31,307.36,4300,SOON
2023-12-25 00:54:07,49.34,22.31,307.41,4290,SOON
2023-12-25 01:04:09,49.26,22.30,307.38,4280,SOON
2023-12-25 01:14:10,49.25,22.30,307.38,4270,SOON
2023-12-25 01:24:12,49.28,22.30,307.50,4260,SOON
2023-12-25 01:34:14,49.18,22.30,307.36,4250,SOON
2023-12-25 01:44:15,49.11,22.30,307.38,4240,SOON
2023-12-25 01:54:17,48.95,22.30,307.53,4230,SOON
2023-12-25 02:04:19,48.79,22.30,307.42,4220,SOON
2023-12-25 02:14:20,48.78,22.29,307.35,4210,SOON
2023-12-25 02:24:22,48.68,22.27,307.45,4200,SOON
2023-12-25 02:34:23,48.56,22.23,307.40,4190,SOON
2023-12-25 02:44:25,48.48,22.22,307.34,4180,SOON
2023-12-25 02:54:27,48.40,22.20,307.17,4170,SOON
2023-12-25 03:04:28,48.48,22.20,307.31,4160,SOON
2023-12-25 03:14:30,48.48,22.20,307.39,4150,SOON
2023-12-25 03:24:32,48.50,22.20,307.40,4140,SOON
2023-12-25 03:34:33,48.30,22.20,307.49,4130,SOON
2023-12-25 03:44:35,48.31,22.20,307.58,4120,SOON
2023-12-25 03:54:36,48.21,22.20,307.60,4110,SOON
2023-12-25 04:04:38,48.30,22.20,307.65,4100,SOON
2023-12-25 04:14:42,48.23,22.20,307.67,4090,SOON
2023-12-25 04:24:43,47.95,22.20,307.64,4080,SOON
2023-12-25 04:34:45,48.02,22.20,307.52,4070,SOON
2023-12-25 04:44:46,47.86,22.20,307.70,4060,SOON
2023-12-25 04:54:48,47.75,22.20,307.72,4050,SOON
2023-12-25 05:04:50,48.00,22.20,307.78,4040,SOON
2023-12-25 05:14:51,47.85,22.20,307.83,4030,SOON
2023-12-25 05:24:55,47.73,22.20,307.87,4019,SOON
2023-12-25 05:34:57,47.67,22.19,307.76,4009,SOON
2023-12-25 05:44:58,47.57,22.18,307.74,3999,SOON
2023-12-25 05:55:00,47.44,22.15,307.60,3989,SOON
2023-12-25 06:05:01,47.22,22.14,307.71,3979,SOON
2023-12-25 06:15:03,47.27,22.12,307.76,3969,SOON
2023-12-25 06:25:05,47.18,22.11,307.84,3959,SOON
2023-12-25 06:35:06,47.14,22.11,307.76,3949,SOON
2023-12-25 06:45:08,47.15,22.10,307.72,3939,SOON
2023-12-25 06:55:10,47.07,22.10,307.69,3929,SOON
2023-12-25 07:05:11,47.06,22.10,307.89,3919,SOON
2023-12-25 07:15:15,46.84,22.10,307.89,3909,SOON
2023-12-25 07:25:16,47.10,22.11,307.91,3899,SOON
2023-12-25 07:35:18,46.96,22.10,307.91,3889,SOON
2023-12-25 07:45:20,46.88,22.10,307.82,3879,SOON
2023-12-25 07:55:21,46.90,22.10,307.86,3869,SOON
2023-12-25 08:05:25,46.83,22.10,307.80,3859,SOON
2023-12-25 08:15:29,46.86,22.10,307.92,3849,SOON
2023-12-25 08:25:30,46.71,22.10,308.03,3839,SOON
2023-12-25 08:35:32,46.82,22.10,308.03,3829,SOON
2023-12-25 08:45:31,46.91,22.10,308.00,3819,SOON
2023-12-25 08:55:33,47.02,22.10,308.14,3809,SOON
2023-12-25 09:05:35,47.14,22.11,308.33,3799,SOON
2023-12-25 09:15:36,47.26,22.12,308.38,3789,SOON
2023-12-25 09:25:40,47.13,22.11,308.26,3779,SOON
2023-12-25 09:35:40,47.26,22.13,308.31,3769,SOON
2023-12-25 09:45:41,47.27,22.14,308.35,3759,SOON
2023-12-25 09:55:43,47.31,22.15,308.47,3749,SOON
2023-12-25 10:05:44,47.19,22.18,308.47,3739,SOON
2023-12-25 10:15:46,47.09,22.17,308.52,3729,SOON
2023-12-25 10:25:48,47.29,22.18,308.48,3719,SOON
2023-12-25 10:35:49,47.23,22.20,308.54,3709,SOON
2023-12-25 10:45:51,47.21,22.21,308.68,3699,SOON
2023-12-25 10:55:53,47.21,22.32,309.21,3688,SOON
2023-12-25 11:05:54,47.46,22.40,309.57,3678,SOON
2023-12-25 11:15:56,47.87,22.48,309.73,3668,SOON
2023-12-25 11:25:59,48.11,22.50,309.76,3658,SOON
2023-12-25 11:36:01,48.26,22.55,309.76,3648,SOON
2023-12-25 11:46:02,48.11,22.59,309.67,3638,SOON
2023-12-25 11:56:06,47.91,22.59,309.71,3628,SOON
2023-12-25 12:06:06,47.69,22.59,309.61,3618,SOON
2023-12-25 12:16:07,47.57,22.59,309.44,3608,SOON
2023-12-25 12:26:09,47.51,22.59,309.50,3598,SOON
2023-12-25 12:36:10,47.33,22.60,309.54,3588,SOON
2023-12-25 12:46:12,47.41,22.63,309.60,3578,SOON
2023-12-25 12:56:14,47.54,22.68,309.72,3568,SOON
2023-12-25 13:06:15,47.44,22.70,309.64,3558,SOON
2023-12-25 13:16:17,47.47,22.69,309.67,3548,SOON
2023-12-25 13:26:19,47.71,22.70,309.82,3538,SOON
2023-12-25 13:36:20,47.44,22.70,309.75,3528,SOON
2023-12-25 13:46:22,47.65,22.64,309.57,3518,SOON
2023-12-25 13:56:25,47.66,22.60,309.43,3508,SOON
2023-12-25 14:06:25,47.70,22.59,309.31,3498,SOON
2023-12-25 14:16:26,47.72,22.52,309.21,3488,SOON
2023-12-25 14:26:28,47.79,22.50,309.23,3478,SOON
2023-12-25 14:36:30,47.89,22.50,309.27,3468,SOON
2023-12-25 14:46:31,48.02,22.50,309.41,3458,SOON
2023-12-25 14:56:33,48.01,22.50,309.44,3448,SOON
2023-12-25 15:06:35,48.07,22.48,309.60,3438,SOON
2023-12-25 15:16:36,48.02,22.42,309.62,3428,SOON
2023-12-25 15:26:38,48.05,22.40,309.60,3418,SOON
2023-12-25 15:36:39,48.04,22.40,309.76,3408,SOON
2023-12-25 15:46:41,48.12,22.40,309.83,3398,SOON
2023-12-25 15:56:44,48.28,22.40,309.97,3388,SOON
2023-12-25 16:06:44,48.36,22.40,309.79,3378,SOON
2023-12-25 16:16:45,48.12,22.40,309.99,3368,SOON
2023-12-25 16:26:47,48.27,22.40,309.95,3358,SOON
2023-12-25 16:36:48,48.14,22.40,309.90,3348,SOON
2023-12-25 16:46:50,48.25,22.37,310.10,3338,SOON
2023-12-25 16:56:52,47.97,22.38,310.20,3327,SOON
2023-12-25 17:06:55,47.83,22.40,310.54,3317,SOON
2023-12-25 17:16:57,47.80,22.40,310.55,3307,SOON
2023-12-25 17:26:58,47.65,22.40,310.71,3297,SOON
2023-12-25 17:37:00,47.65,22.40,310.76,3287,SOON
2023-12-25 17:47:04,47.68,22.40,310.61,3277,SOON
2023-12-25 17:57:03,47.84,22.40,310.72,3267,SOON
2023-12-25 18:07:05,47.91,22.40,310.80,3257,SOON
2023-12-25 18:17:06,47.81,22.40,310.92,3247,SOON
2023-12-25 18:27:08,47.69,22.41,311.01,3237,SOON
2023-12-25 18:37:09,47.71,22.42,311.15,3227,SOON
2023-12-25 18:47:11,47.53,22.41,311.16,3217,SOON
2023-12-25 18:57:13,47.39,22.40,311.11,3207,SOON
2023-12-25 19:07:14,47.35,22.40,311.17,3197,SOON
2023-12-25 19:17:16,47.25,22.40,311.22,3187,SOON
2023-12-25 19:27:17,47.28,22.40,311.28,3177,SOON
2023-12-25 19:37:19,47.28,22.40,311.16,3167,SOON
2023-12-25 19:47:21,47.03,22.40,311.08,3157,SOON
2023-12-25 19:57:22,46.88,22.40,311.20,3147,SOON
2023-12-25 20:07:24,46.85,22.39,311.09,3137,SOON
2023-12-25 20:17:27,46.76,22.40,311.31,3127,SOON
2023-12-25 20:27:29,46.79,22.40,311.36,3117,SOON
2023-12-25 20:37:31,46.57,22.40,311.48,3107,SOON
2023-12-25 20:47:32,46.35,22.38,311.28,3097,SOON
2023-12-25 20:57:34,46.31,22.35,311.48,3087,SOON
2023-12-25 21:07:35,46.23,22.31,311.50,3077,SOON
2023-12-25 21:17:37,46.16,22.30,311.35,3067,SOON
2023-12-25 21:27:39,46.13,22.30,311.46,3057,SOON
2023-12-25 21:37:40,46.00,22.30,311.40,3047,SOON
2023-12-25 21:47:42,45.86,22.30,311.02,3037,SOON
2023-12-25 21:57:44,45.74,22.30,310.81,3027,SOON
2023-12-25 22:07:45,45.86,22.30,310.79,3017,SOON
2023-12-25 22:17:47,45.75,22.30,310.65,3007,SOON
2023-12-25 22:27:48,45.77,22.30,310.74,2997,SOON
2023-12-25 22:37:50,45.72,22.30,310.63,2987,SOON
2023-12-25 22:47:52,45.58,22.30,310.70,2976,SOON
2023-12-25 22:57:53,45.73,22.29,310.76,2966,SOON
2023-12-25 23:07:55,45.69,22.28,310.92,2956,SOON
2023-12-25 23:17:57,45.42,22.26,310.66,2946,SOON
2023-12-25 23:27:58,45.29,22.23,310.82,2936,SOON
